p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
0.0328389045047476	0.0358281707798017	0.149	0.121	1	RNASEH2A
0.032839465322547	0.0443773654974672	0.257	0.223	1	NAA25
0.0328462562596202	-0.0983411682245605	0.544	0.574	1	PTPRE
0.032938261430581	-0.0697047443999849	0.671	0.706	1	ADSS
0.0330706035344907	-0.0672125006533414	0.541	0.579	1	LASP1
0.0331218741182018	-0.0378864236971077	0.084	0.109	1	TMEM45A
0.0331338300139987	0.0519177240475039	0.297	0.263	1	RP11-343C2.7
0.0332454405745572	0.0442353770955964	0.329	0.297	1	C2orf47
0.0332854370065666	-0.0441028706547761	0.257	0.303	1	DRAXIN
0.0333283156086066	-0.0462414006242967	0.102	0.129	1	LACC1
0.0333379779453848	-0.0651319826128557	0.214	0.248	1	MAP1LC3A
0.0333849719193718	0.0439727710472672	0.667	0.627	1	FBXO15
0.0333904375378891	0.0796106232450167	0.545	0.514	1	RTTN
0.0334104413019817	0.045047181331822	0.224	0.193	1	CREB3L1
0.0334323297721992	0.065098635133116	0.671	0.637	1	AC002398.9
0.0334449450174007	-0.0539987277069719	0.455	0.493	1	KPNA5
0.0335146796878497	0.0673121550849562	0.406	0.378	1	EIF3E
0.0335710967583803	-0.0351304037550134	0.156	0.193	1	C2orf74
0.0336038722972699	-0.0640778323767386	0.341	0.39	1	SRP72
0.0336230736752423	0.069285297135838	0.33	0.3	1	YEATS2
0.0336242054245297	-0.0683126647632716	0.583	0.613	1	FBXW11
0.0337609170365503	0.0137657523629678	0.51	0.476	1	TECPR1
0.0337722558255602	0.0354888336975145	0.743	0.705	1	TOM1L2
0.0338541304170037	0.0578004865844844	0.533	0.504	1	MSANTD4
0.0338593743020297	0.0486064111650565	0.415	0.388	1	RFK
0.0339312217384202	0.0545176665201671	0.508	0.469	1	CELF1
0.0339341441047696	-0.0382523635177284	0.366	0.407	1	WEE1
0.0339974734931998	-0.0462226946308138	0.281	0.319	1	SMIM14
0.0340007766196553	-0.0473428467505268	0.547	0.589	1	CEP57L1
0.0341125173974796	0.0578092303382208	0.45	0.419	1	PPP2R5D
0.0342017176501305	0.0505162842369486	0.363	0.33	1	RBM15B
0.0342068145328311	0.043479666419585	0.407	0.377	1	TMEM217
0.0342201547585825	0.0427479979806832	0.279	0.247	1	MCTS1
0.0342327445344045	-0.0448868001686389	0.376	0.423	1	ETV3
0.0342333004301928	0.071343876268147	0.517	0.498	1	MKKS
0.034236826940083	0.0444865944673316	0.524	0.492	1	CDCA8
0.0342371408568363	0.10015661079376	0.279	0.25	1	LGMN
0.0342417456924874	0.0502030481280126	0.58	0.557	1	WNT5B
0.0342693727155014	-0.0631538896019568	0.598	0.623	1	TRANK1
0.0342973428094631	-0.0420794771679211	0.323	0.368	1	ANKRD22
0.0343589231967651	0.0578300894720617	0.568	0.544	1	ARMT1
0.0343987039168918	0.061477346345762	0.539	0.501	1	NAP1L4
0.0344199360161928	0.0601207718580205	0.294	0.258	1	TRHDE
0.034495959457476	-0.0367560129060242	0.163	0.196	1	MSANTD3
0.0345002972791111	-0.0824953911036022	0.634	0.651	1	MCC
0.0345311248961122	-0.0269128517818556	0.166	0.203	1	FAM160B2
0.0345801742887436	-0.0789987488495791	0.739	0.752	1	ZBTB1
0.0346437108464928	0.0520386133332011	0.455	0.409	1	TROAP
0.0346755744174167	-0.0659611851864486	0.23	0.268	1	UBQLN2
0.0346944373033594	-0.0570180641105361	0.401	0.442	1	LRP8
0.0347107323461092	0.0615098980840148	0.312	0.282	1	DONSON
0.0347298466194723	-0.0265483579310728	0.202	0.24	1	TXLNA
0.0347433164171997	0.0235211177676556	0.308	0.269	1	CXorf57
0.0347522125823821	0.0530248823150398	0.342	0.309	1	LGI4
0.0348113984704654	0.030041310974591	0.559	0.527	1	ZCCHC7
0.0349220439453639	-0.0326081643752047	0.166	0.2	1	BTK
0.0349290278158233	-0.0192438334371583	0.172	0.207	1	ACER3
0.0349896980984125	0.0318232795736493	0.703	0.672	1	PLB1
0.035049105095311	0.0461083101876041	0.536	0.508	1	TMEM187
0.0350756485462528	0.0716270490494524	0.522	0.496	1	CSMD1
0.0351668035259504	-0.0612752166926558	0.275	0.312	1	AGBL1
0.0351923865672643	0.053915293505654	0.5	0.466	1	PIM2
0.0351962946714608	0.043393902403786	0.269	0.237	1	FNDC11
0.03525656109535	-0.058619673765653	0.407	0.449	1	WDCP
0.0352752112665871	0.018536717192135	0.136	0.108	1	P3H2
0.0352879213443927	0.0441590734433589	0.484	0.443	1	PCYOX1L
0.0352888806425603	-0.0607181249528653	0.413	0.461	1	ATP5E
0.0352964909562432	-0.0373441518719875	0.087	0.113	1	TCIRG1
0.035317567656221	-0.0754981583788725	0.512	0.557	1	TNRC18
0.0353395952846206	-0.0313281296769273	0.167	0.207	1	IGSF9
0.0353670048268285	0.0311628518614845	0.344	0.312	1	KHDRBS2
0.0353720407999528	-0.0258919383307576	0.197	0.235	1	IDUA
0.0354065676546186	-0.0562585389905794	0.232	0.273	1	HPS6
0.0354595565678849	0.0708708363589705	0.212	0.181	1	EDIL3
0.0354846568653794	-0.0103549618748399	0.175	0.143	1	MYT1L
0.0355037432609552	0.0568441861395897	0.126	0.101	1	DLL4
0.0355118482762312	0.0537145978609133	0.619	0.568	1	UBR5
0.0355376755689527	0.0165175576725203	0.123	0.098	1	BEND7
0.0355657806025902	0.04926179919284	0.478	0.448	1	OIP5
0.0356268253517556	-0.0753057600765965	0.307	0.352	1	SASH3
0.0356470244039914	-0.0514218727166517	0.323	0.36	1	PAK1
0.0356717356151513	0.0410378565039898	0.405	0.368	1	NCOR1
0.0356724707542088	0.0452456850378442	0.342	0.307	1	CDK7
0.0357198240780995	0.0546316594198583	0.634	0.566	1	FAM178B
0.0357778990945104	0.0479132833281558	0.424	0.383	1	MROH1
0.0358033750275229	0.0337834926574997	0.692	0.651	1	OPA3
0.035840331795276	-0.0206110271931503	0.233	0.267	1	CREB5
0.0359272615255636	0.0348298875166324	0.706	0.671	1	PRDM10
0.0359296430884255	-0.0487561255754749	0.711	0.732	1	RUVBL1
0.0359669464958573	-0.074682116328194	0.24	0.278	1	GOLGA8B
0.0359758041758166	0.0404970885589884	0.116	0.09	1	PLCB4
0.0359967995375191	0.0554519905743054	0.546	0.523	1	PITPNM2
0.0359977001776672	-0.0565778298961992	0.14	0.171	1	CD9
0.0360031520150917	0.0629757556761997	0.456	0.429	1	CWC22
0.0360946655154046	-0.0562847490408643	0.21	0.248	1	LUC7L
0.0362283547167143	0.0515299951914723	0.434	0.399	1	KLHDC10
0.0362411168455389	0.0519248126411767	0.639	0.608	1	ING5
0.0362498827585518	0.0649826891965556	0.245	0.218	1	TRIM6-TRIM34
0.0362786655318857	0.00554369827271661	0.118	0.091	1	CFTR
0.0363310216871325	0.0352372151333463	0.672	0.636	1	STXBP5
0.0363314223140121	0.0587932965126728	0.536	0.508	1	SRP9
0.0365023886248046	-0.0560211030877431	0.793	0.82	1	DUSP1
0.0365254725643231	0.0477184804399108	0.464	0.429	1	IGSF8
0.0365437880543569	0.0446575976862544	0.634	0.601	1	EVI5L
0.0365646830149598	0.0634467538395684	0.42	0.393	1	NPRL2
0.0366972759566157	0.0416166332642796	0.622	0.598	1	PPP2R3C
0.0367022890482122	-0.0566189624766306	0.322	0.36	1	SPIRE2
0.0367051098268044	0.0361149721480857	0.617	0.583	1	RAB33B
0.0367538961507005	0.0628317003294714	0.634	0.602	1	PHIP
0.0367754560146354	0.0485665694968245	0.432	0.403	1	SAFB2
0.0367892102983425	0.0628466243107271	0.534	0.497	1	BRWD1
0.0368531378730127	-0.0647468261101841	0.593	0.632	1	GSTO2
0.0369547861830077	0.0458904585593405	0.663	0.627	1	HIST1H2BC
0.0369678230079412	-0.0538097296978356	0.198	0.234	1	IDNK
0.0369737498078503	0.08899437907556	0.397	0.368	1	PLK2
0.0369943136822855	0.0657591352923068	0.365	0.34	1	ADAMTS4
0.0370128102614883	-0.0210140108738451	0.15	0.184	1	DCLRE1A
0.0370284087843445	-0.0662844219844432	0.643	0.676	1	TTI2
0.0371620600067765	0.0243757614625557	0.234	0.202	1	ZNF346
0.0371691487082595	0.042119932491743	0.376	0.342	1	TOMM20
0.0372201909806698	-0.21141619734933	0.188	0.223	1	VAV2
0.0372376608318333	0.042418433878997	0.389	0.353	1	TUBD1
0.0372581216203492	0.0567500590887601	0.544	0.507	1	CFAP36
0.0373232138608735	-0.00390807248541579	0.087	0.115	1	MCIDAS
0.0373262524519764	-0.0336782536959286	0.342	0.389	1	PDIA3
0.0373449081921251	-0.0575913369639875	0.264	0.302	1	RRP15
0.0374264654877533	0.0542311956099532	0.58	0.557	1	CDKL3
0.0374488893418329	0.0393835991642532	0.46	0.428	1	SLC38A9
0.0374533558021533	-0.0430886923494748	0.077	0.101	1	CASP5
0.0375179381238587	0.0459895790221016	0.136	0.11	1	KCNJ9
0.0376338110187804	-0.0548858234128123	0.497	0.543	1	NFKBIA
0.0376428513469972	0.0575210415914282	0.28	0.249	1	IFNGR2
0.0376734078601365	-0.0855865247351819	0.71	0.72	1	HECTD1
0.0376844900922195	0.047629052355286	0.517	0.488	1	ZNF790
0.0377022202714363	0.0509727668967481	0.529	0.499	1	GMPPB
0.0377206552419692	-0.080797499514222	0.097	0.123	1	MATN2
0.0377420353045863	-0.0121474943947144	0.097	0.125	1	RP11-569D9.5
0.0377834583804944	0.0437095619521667	0.444	0.404	1	PPP3CB
0.0378057477676313	0.0599502799563721	0.351	0.322	1	PPP1R12C
0.0378648746076674	-0.0252726474674182	0.099	0.126	1	PCBD1
0.0378937947446246	0.0598572948998163	0.501	0.467	1	LAMA2
0.0379169270627773	0.071583243740059	0.395	0.357	1	KIAA1257
0.0379198427095244	-0.0757143697551479	0.285	0.328	1	MICAL3
0.0379715712339642	-0.0460267570832243	0.493	0.547	1	TTC3
0.0380009016314542	0.0518989377845696	0.273	0.24	1	TMC4
0.0380540859612638	0.0397410293541944	0.737	0.707	1	ZBTB2
0.0380647588446757	-0.0241179951070329	0.263	0.31	1	EIF4H
0.0380731567762302	-0.0384706986199032	0.181	0.217	1	GFPT2
0.0380747208836084	-0.0706670893351132	0.301	0.335	1	GCLM
0.0381049652850535	0.0548800621108531	0.411	0.379	1	PPM1D
0.0381172324052901	0.0391991439248953	0.215	0.185	1	ZNF567
0.0381694118273346	-0.0430546891228986	0.1	0.125	1	RCAN2
0.0382698361850951	0.0506859570024987	0.285	0.253	1	TCHP
0.0383280295211216	0.0512132308666271	0.447	0.409	1	AXDND1
0.038343062129778	0.0491520531051839	0.303	0.265	1	APOL6
0.0383453852506447	0.0351433438683084	0.401	0.367	1	SIAE
0.0383492910614377	-0.0480867113620927	0.516	0.552	1	ZNF367
0.0384778351555135	-0.0534624790309504	0.678	0.702	1	FAM228B
0.0384786149898057	-0.046540959174046	0.201	0.238	1	DNAJC8
0.0384852126944673	0.0430050479733528	0.441	0.402	1	GFM1
0.0384875417142266	0.0402394491617587	0.459	0.417	1	PPFIBP2
0.0384908919119305	-0.0604252404136434	0.503	0.539	1	DNAJB12
0.0385559463394066	0.0369687248359161	0.134	0.106	1	SLC25A14
0.0385853650252288	-0.0832930307554768	0.227	0.265	1	JAKMIP3
0.0386152409999022	0.0561390590838752	0.422	0.392	1	UBE4B
0.0386597094097585	0.0709458202876075	0.391	0.363	1	CDON
0.0387312042789359	0.0392783062029242	0.504	0.471	1	APLP2
0.0388093852371505	-0.0295207158934307	0.115	0.143	1	ATP1A3
0.038896943337791	0.0425427341717065	0.593	0.559	1	SWSAP1
0.038914284364885	0.0791718082278109	0.27	0.243	1	KIAA0319
0.0389873303147966	-0.0757920681426703	0.343	0.303	1	PSMD12
0.0390106048546507	0.0643186478328387	0.55	0.521	1	BTBD19
0.0390631037556867	0.02683617013328	0.321	0.283	1	GSTK1
0.0391166680983141	0.0204439660638827	0.12	0.094	1	SCEL
0.0391406457762365	-0.0353186109964354	0.431	0.492	1	PIGP
0.0391461866261816	0.0650329246547556	0.47	0.441	1	VIPR1
0.0391582594915452	0.0323243762128674	0.229	0.196	1	MRPL16
0.0392476104458954	0.0438947954347673	0.236	0.203	1	EXOSC9
0.0392576127648291	0.0631188121231901	0.552	0.522	1	SCOC
0.0392805265045107	-0.0558486619241265	0.432	0.481	1	EIF2B2
0.0393550937982644	-0.0522330998420051	0.779	0.788	1	GRK5
0.0394520926422426	0.0554533522430804	0.38	0.344	1	EIF1AX
0.0394700718599694	0.0583018064318709	0.573	0.542	1	SH3BP5L
0.0394984191727519	0.0649131924184554	0.628	0.607	1	EIF2A
0.0395503396212741	-0.0598862899906879	0.601	0.633	1	IPMK
0.0396179243680381	-0.054558334598934	0.819	0.817	1	DUSP10
0.0396336163980531	0.0413497905670445	0.671	0.662	1	XXcos-LUCA11.5
0.0396793546190168	-0.0272010330720446	0.231	0.272	1	PLCB2
0.0396920191141856	-0.0620285879505069	0.53	0.562	1	HIST1H4A
0.0396944597697197	0.0515175428303102	0.455	0.418	1	STAU1
0.0397599834569525	0.0490665209064939	0.583	0.541	1	GRPEL1
0.0397670064492555	-0.0431560385392394	0.103	0.129	1	TIMD4
0.0397893606775477	0.0541732993356522	0.329	0.3	1	NHP2
0.0398004840242518	-0.032605272893901	0.114	0.144	1	BEND5
0.0398354789520243	0.0369092507127967	0.186	0.158	1	GUCY1A2
0.039850304677241	0.0488415520660149	0.375	0.338	1	DNAJA3
0.039851042479302	0.0539964552637507	0.212	0.185	1	UBXN6
0.0398620913271095	0.0608496332193099	0.444	0.408	1	NLN
0.0398689948636389	0.0413328311416131	0.169	0.141	1	TLDC2
0.0399058373689437	0.0577613869958555	0.478	0.441	1	RALB
0.0399343968571324	0.0479256685684804	0.166	0.138	1	GSTM3
0.0399420854320851	0.0163335222913617	0.108	0.083	1	CCDC27
0.0399792362433318	-0.0387310189480302	0.237	0.275	1	MROH6
0.0399943753428118	0.0372215418171976	0.223	0.194	1	RHOT1
0.0400761777371949	0.0533746179364496	0.324	0.289	1	MBLAC1
0.0401526100582952	0.0442962267096924	0.574	0.548	1	TPM4
0.0401616751991818	-0.0344612588789291	0.083	0.106	1	PRDM13
0.040189517833229	0.0484712848330905	0.545	0.511	1	PPME1
0.0402028862287636	-0.0567708227240374	0.59	0.621	1	AZI2
0.0402098804106661	0.0446244470741227	0.195	0.165	1	USP51
0.040211869673239	0.0472240673491222	0.441	0.411	1	CCDC130
0.0402269475459478	0.0480231704628503	0.295	0.265	1	CHST2
0.0402895709334339	-0.0559488211450868	0.447	0.479	1	SOX12
0.0403499450664397	0.0715708987770007	0.631	0.598	1	FKBP3
0.0403647567114378	-0.0623507045108521	0.356	0.393	1	SLC25A37
0.0403979995533897	0.0275891789941334	0.528	0.491	1	PCBD2
0.0404144087020442	0.0616182718320605	0.248	0.218	1	TMEM209
0.0404410338835397	0.0365174359549551	0.16	0.13	1	POU3F2
0.0405081885060409	-0.0537595718061311	0.19	0.225	1	EIF3I
0.0406145536789165	0.0259094588661503	0.411	0.374	1	SUGP1
0.0406726692408266	-0.0399016700695172	0.28	0.319	1	ISG15
0.0407193861286466	0.0287648215653225	0.681	0.642	1	CREBRF
0.0408180464005266	0.0429374012314094	0.651	0.616	1	TRMT1L
0.040858927473249	-0.0882858920007605	0.56	0.603	1	DIABLO
0.0409438798045977	0.049970606392098	0.31	0.275	1	GABARAP
0.040992107974819	0.0598831530822534	0.377	0.349	1	FAM173B
0.0410332739044188	-0.0930113954614403	0.612	0.633	1	DDX3X
0.0410806544452873	0.051581617977868	0.372	0.338	1	TTC7B
0.0411177210297846	-0.0758309307842731	0.617	0.643	1	PATL2
0.0411379587859378	0.0560662757052645	0.382	0.347	1	ENPP3
0.0411393401295523	-0.0605131396058268	0.265	0.307	1	GPR171
0.0411808179228061	-0.0415921316571581	0.304	0.343	1	SLC25A33
0.0412024190398017	0.0177751864965116	0.545	0.499	1	FBXO46
0.0412263038558719	-0.0671222944313729	0.413	0.454	1	ACSS1
0.041249507030203	0.0286849308294498	0.425	0.394	1	CRNKL1
0.0413444941950487	-0.0620416623166477	0.215	0.25	1	SPPL2A
0.0414714514976553	-0.0489881188600262	0.229	0.265	1	BAMBI
0.0416153947327569	0.0610467697226646	0.422	0.387	1	POC1A
0.0416204568991808	-0.0366368787025096	0.259	0.295	1	ACO1
0.0416366857041262	0.047926522548289	0.618	0.589	1	GPR68
0.0416629559534383	0.0400536732041811	0.402	0.368	1	C20orf194
0.04168989527125	0.0602721165404849	0.271	0.24	1	CEBPB
0.0417265788268847	-0.0160897052040915	0.128	0.16	1	STX1B
0.0417334507961107	0.0513455288559109	0.542	0.499	1	SREK1
0.0417413211777464	-0.0691691837054637	0.489	0.522	1	C12orf57
0.0417794075176685	0.0508373679036256	0.352	0.32	1	ANAPC4
0.0418423576763572	-0.0359925844150681	0.66	0.702	1	SIL1
0.0418622020203634	-0.0760844894009877	0.55	0.576	1	CABIN1
0.041883733877744	-0.0338146720672659	0.233	0.269	1	NINJ1
0.041890381229344	0.0648956838853575	0.392	0.362	1	SLC31A1
0.0418987542955718	0.040135664520083	0.355	0.322	1	LMNB2
0.0419490761827824	-0.0523416038256144	0.517	0.567	1	RAB5A
0.0419599959797142	0.0243059911466839	0.127	0.101	1	UCK1
0.0421008546642736	-0.0429966243645021	0.16	0.194	1	PSCA
0.0421403193643251	-0.0412631079515531	0.385	0.436	1	NDUFB11
0.0421803963938897	0.0250570317758685	0.54	0.501	1	MADD
0.042194704278413	-0.0465264896364002	0.088	0.111	1	LRFN4
0.0422331463287418	-0.0653497339938485	0.366	0.402	1	ADIPOR1
0.0422337056718419	0.137574293585992	0.278	0.249	1	KIAA1217
0.0422425370413791	0.06687297331489	0.364	0.328	1	SCAPER
0.0423140569107753	-0.0504840054413637	0.229	0.265	1	GLB1L2
0.0423142809606256	-0.0591833604299805	0.536	0.567	1	C12orf73
0.0423227680181356	0.0559148286496687	0.207	0.179	1	BTBD2
0.0424407796934456	0.00899660151078463	0.113	0.088	1	GINS1
0.0424763650904459	0.0483977001767879	0.279	0.247	1	METTL17
0.0425125731916937	0.0546853648357458	0.129	0.104	1	NCMAP
0.0425648529887722	0.0382182320622842	0.37	0.32	1	OFD1
0.0425679579296755	0.0524431472966765	0.508	0.482	1	ZNF565
0.0425809543620372	-0.0671380158926762	0.243	0.279	1	ST6GALNAC6
0.0425845941111832	-0.0545582898046594	0.534	0.569	1	SH2B1
0.0425968033310287	-0.0561324878300258	0.431	0.467	1	SLC25A44
0.0427652003223631	-0.0461318026184208	0.282	0.324	1	PPCDC
0.0427847501414627	0.0667638206029669	0.37	0.342	1	ADGRB3
0.0427885489182183	0.0420993414896632	0.164	0.136	1	CTPS2
0.0428174486233466	0.0417234582634445	0.261	0.23	1	AP3S2
0.042845475258651	0.0135119245219816	0.252	0.22	1	PSMB2
0.0428593796346396	0.0423322891146374	0.888	0.876	1	PTPRC
0.0428711337298067	0.050335458842486	0.645	0.597	1	ZC3H4
0.0429213147416751	-0.0324439609908935	0.195	0.232	1	SRPK1
0.0429346891070242	-0.0661498226825611	0.566	0.602	1	PLAGL1
0.0430324158313402	-0.0645544947404901	0.249	0.282	1	RGS1
0.0430533424171528	-0.0232285745502814	0.688	0.726	1	ALDH16A1
0.0431362426574332	0.00853679831027301	0.175	0.145	1	CDH9
0.0431671826306031	-0.000209512010460156	0.097	0.124	1	C6orf132
0.043176216092661	0.0476441072571855	0.438	0.403	1	HMCES
0.0431794532714787	0.0698737491545879	0.484	0.448	1	GRB10
0.0431993218752457	0.0561582070803951	0.692	0.662	1	CRY1
0.0432413591361073	0.0543039957135619	0.69	0.655	1	ARID1A
0.0432650860644045	-0.0207970750226127	0.154	0.185	1	CHID1
0.0433356111709325	-0.0418177948482279	0.216	0.248	1	SLC22A18
0.0433697179797059	-0.0568098714504558	0.378	0.427	1	ZNF529
0.0434597169172488	0.0618512716931154	0.274	0.243	1	ALDOC
0.0435707315342077	-0.0467667812062944	0.408	0.453	1	PLAA
0.0435976973208385	0.0355109906097071	0.308	0.278	1	PFKFB1
0.0436543041266666	0.0582982770091226	0.2	0.174	1	VAMP7
0.0437470123019626	0.0453487584588831	0.637	0.607	1	FAXDC2
0.0437652890241437	0.0543800370657823	0.123	0.098	1	TMPRSS15
0.0437656690518605	0.0614871947386397	0.326	0.295	1	C11orf49
0.0438597068565106	0.0306187733308805	0.139	0.111	1	SEPN1
0.0439540281261322	-0.0341656211211368	0.132	0.163	1	PSEN2
0.043994178010398	0.0618578987812878	0.507	0.478	1	CCDC82
0.0441196893703937	0.041383984541301	0.528	0.483	1	CTD-2135J3.4
0.0441979371517898	0.0538784562208264	0.592	0.563	1	BTN2A1
0.0443033707961557	-0.0687388569147276	0.527	0.563	1	DNAJC17
0.044358217815863	-0.0195007081645927	0.362	0.403	1	ATP2B2
0.0444276776289702	0.0399703922473886	0.632	0.578	1	BRI3
0.0444283339642424	-0.0138792233775109	0.095	0.121	1	SHANK1
0.0444541414055344	-0.02516711269073	0.096	0.123	1	ELMOD1
0.0444543622286534	0.0445983001540728	0.202	0.171	1	TMSB4Y
0.0444631584237153	0.0448789930310756	0.391	0.36	1	PLEKHF2
0.0445044776349684	-0.0145573504378809	0.177	0.213	1	PDRG1
0.0445605725861466	0.0578540903390237	0.308	0.275	1	LAPTM4B
0.0445703398106094	0.0394478603980409	0.175	0.146	1	GBP4
0.0446622039097054	0.0263829255539016	0.265	0.234	1	PPP5C
0.0446761911716091	0.0410588072335455	0.236	0.205	1	METTL2B
0.0447283887463328	0.0491428191900147	0.322	0.292	1	FMO4
0.0447822303930503	-0.0292022477739609	0.309	0.349	1	FBXW8
0.0448360784447008	-0.0437256374763988	0.131	0.159	1	NGFR
0.0448446184125813	-0.033441581156045	0.268	0.308	1	PODXL
0.0448669700888488	0.0435435122630127	0.105	0.081	1	LAMC3
0.0448716728410208	0.00769683202634625	0.355	0.324	1	CETN2
0.0448937696026971	0.0437100417482466	0.517	0.488	1	ZBTB3
0.0449092060553523	-0.0345683493376788	0.391	0.444	1	SLC25A53
0.0449651583851354	-0.0172872104968929	0.38	0.427	1	SNW1
0.0449818916630306	0.0243464318468204	0.281	0.252	1	GOSR1
0.04500297955899	0.0560510522850323	0.377	0.349	1	METAP2
0.0450803421069158	0.00359341771620547	0.403	0.365	1	CWF19L2
0.0450835344486112	-0.0649285009216127	0.767	0.785	1	OSBPL3
0.0451973911996479	0.0620702117912837	0.457	0.428	1	NDUFA6
0.0452165679838843	0.0437241536930991	0.626	0.618	1	MPV17L2
0.0452749963621685	0.0400263795747458	0.565	0.542	1	EMB
0.0453426952490068	0.0641820986865322	0.729	0.696	1	ELOVL5
0.0454021767842177	0.0171023648389096	0.101	0.079	1	DNAH10OS
0.0454641219076687	-0.0403519925276412	0.093	0.118	1	PTH1R
0.0455841837541706	0.0722052603718785	0.231	0.198	1	OSBPL1A
0.0455940704814991	0.0496330853632119	0.604	0.587	1	RGL1
0.0455944368852736	0.0191478776475156	0.343	0.305	1	BRIP1
0.045599032473279	-0.0775742617225383	0.475	0.511	1	PPIA
0.0456353682626634	0.058068232252122	0.281	0.247	1	RNF10
0.0456704764793158	0.0447542249318909	0.129	0.104	1	TMEM114
0.0457236359069805	0.0466486898764147	0.104	0.081	1	EFNA1
0.0457762642649556	0.0546143118440963	0.201	0.17	1	ADGB
0.0457900808055824	-0.0243570286463469	0.08	0.104	1	ESM1
0.0458887027817501	0.0690377042238994	0.159	0.134	1	ITGB5
0.0458887858927421	0.0400081603522781	0.384	0.354	1	KIFC2
0.0459637121590906	0.049351720884098	0.154	0.126	1	DNAH14
0.0460180736327136	0.0225733597215393	0.355	0.315	1	GPATCH2
0.046026246293126	0.0228162151554032	0.11	0.086	1	AC010646.3
0.0461354777103165	-0.0565668147022304	0.246	0.283	1	GORASP1
0.0461849412775639	-0.0366608313524606	0.144	0.175	1	SMARCE1
0.0461854481769091	-0.0460474059348996	0.139	0.168	1	SORT1
0.0461905142425201	0.0525516600168554	0.442	0.406	1	STXBP3
0.0462087132458031	0.0337540086449543	0.128	0.103	1	ACSBG1
0.0462157877520127	0.0517456441503439	0.458	0.421	1	UTP3
0.046253242383451	-0.0324627353883881	0.094	0.118	1	CALCR
0.0462621262674288	-0.0429466806302762	0.455	0.497	1	USP2
0.046272120364401	0.0467924843143618	0.562	0.529	1	SLC3A2
0.046332105683688	0.0406951031612141	0.53	0.497	1	PRPF40B
0.0463809808740797	-0.065607369947783	0.576	0.606	1	PEX14
0.046385351801763	0.0303176883315667	0.466	0.427	1	TMEM38A
