p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.0813592643541595	0.213862574642291	0.503	0.441	1	FAM178B
0.0814485245999596	-0.351249171666253	0.114	0.161	1	FBXO43
0.0814641151915955	-0.136565837498202	0.199	0.256	1	SOBP
0.0814700797670781	0.380723497996549	0.225	0.171	1	ZNF429
0.0814950435430252	-0.111165309486771	0.427	0.521	1	ALG5
0.0815228581505462	0.436131871788748	0.237	0.185	1	NUP50
0.0815672975742013	-0.267821841435701	0.154	0.218	1	RAB33A
0.0815735961650813	0.14417137396181	0.659	0.607	1	NDUFA11
0.0815804904289992	-0.182968634005641	0.068	0.109	1	KIF17
0.0815954808254566	-0.153305588117209	0.263	0.336	1	SLF1
0.0816012758433063	-0.212598738217783	0.152	0.213	1	PRKAB2
0.0816204043277697	-0.216087886373308	0.351	0.422	1	NCAPD3
0.0816637070599763	-0.338414659386568	0.268	0.336	1	CTAGE5
0.0817520080179185	-0.129805845655845	0.409	0.498	1	SACM1L
0.0817622310811015	0.592623207565151	0.101	0.062	1	TSPAN7
0.0817764562390761	0.145472848441761	0.657	0.607	1	VMAC
0.0819491631506124	0.396124815793344	0.242	0.19	1	PIGB
0.0820037007089013	0.262121532616125	0.162	0.109	1	RP11-385J1.3
0.0820221409240981	-0.236224350368049	0.086	0.133	1	EDC3
0.0822512519566254	-0.281990054390734	0.111	0.166	1	IL17D
0.0822532186306578	0.229240678627958	0.492	0.445	1	CKS1B
0.0822870488086001	-0.171311765594334	0.303	0.37	1	RPS9
0.0824153280173007	-0.116009601465514	0.631	0.706	1	MAD1L1
0.0824223070925496	-0.164199282229282	0.222	0.289	1	PDSS1
0.0824365289651053	0.201626501290686	0.545	0.517	1	CAMKMT
0.0824375434815512	-0.381240119315929	0.129	0.18	1	DNAL4
0.0825000296196381	-0.311759320864641	0.162	0.218	1	DSTN
0.0826135690916234	-1.22766603406972	0.083	0.128	1	RORB
0.0826231347900982	-0.150430835336594	0.265	0.341	1	SEMA4F
0.0826486682823133	0.087294130222042	0.513	0.455	1	LRRC4C
0.0827417576943187	-0.308111737695617	0.119	0.171	1	USP19
0.0827707813256921	0.439207693740046	0.136	0.09	1	LRP6
0.0827811350904742	0.403791358194467	0.343	0.299	1	ANKRD31
0.0828542788640269	-0.232568444549935	0.202	0.261	1	PTPN7
0.0828923585449753	0.454257341789543	0.215	0.161	1	SNUPN
0.0829263879697924	-0.355085367914785	0.194	0.246	1	PTTG1
0.0830041384075973	0.204953133868709	0.424	0.365	1	PPFIA3
0.0830599307710689	0.133145838233263	0.523	0.46	1	IGF1R
0.0830951329070357	-0.302105654846898	0.096	0.142	1	TPBGL
0.0831023850277628	0.24345489704223	0.22	0.156	1	PLEKHB1
0.0831128484201031	0.479638289740475	0.114	0.071	1	CTC-260F20.3
0.083151751434925	0.410632284523962	0.205	0.152	1	C11orf68
0.0833119257775383	0.1671182927311	0.197	0.137	1	CFAP47
0.0833534535569965	-0.26006303746406	0.247	0.313	1	NUP54
0.0833641277200578	-0.387627251260965	0.111	0.161	1	PDCD7
0.0835059500803713	-0.174619250399435	0.109	0.161	1	XPO5
0.0835059500803713	-0.233942247599943	0.109	0.161	1	ACOT2
0.0835421035922517	0.361102488659634	0.182	0.128	1	RNF10
0.0835563027924981	0.278088022478841	0.25	0.194	1	SIDT2
0.0836849006698723	-0.237880503560316	0.078	0.123	1	RMND5A
0.0837364990021125	0.301920155613008	0.321	0.265	1	C6orf52
0.0837945338312841	-0.277218953753122	0.093	0.137	1	OPRL1
0.0838206638437287	-0.159236477671535	0.328	0.398	1	FGGY
0.0839054759222525	-0.0667646016770131	0.596	0.664	1	ISY1-RAB43
0.0839287074862571	0.413421966021809	0.263	0.204	1	LCA5
0.0840569557061268	0.28906029895793	0.376	0.322	1	SLAIN1
0.0841607232594874	-0.265586656700024	0.222	0.28	1	ANKRD53
0.084179869411988	-0.325458773697038	0.121	0.171	1	SRRD
0.084212064194906	-0.235889196207446	0.311	0.379	1	ZBTB44
0.084240400919589	0.267605004013357	0.265	0.204	1	ARHGEF17
0.0842640709953308	-0.0949580013821472	0.303	0.393	1	LRP2BP
0.0843474140403172	0.460703026104942	0.121	0.076	1	CLTCL1
0.0843638170360835	0.282183174847916	0.407	0.355	1	MYO9A
0.0844128381033531	-0.153312626097331	0.389	0.469	1	OSBPL9
0.0844577683889392	-0.214880780374472	0.129	0.185	1	PHOSPHO1
0.0844671019399939	0.376184587831113	0.29	0.232	1	FBXO18
0.0845599474722158	0.278671885393276	0.184	0.128	1	GMIP
0.0845980299469348	-0.21301471029398	0.295	0.36	1	SGCE
0.0846655662995256	-0.270339653477121	0.184	0.242	1	EFCAB7
0.0846678088794646	0.254979814264882	0.5	0.46	1	IL19
0.0848109199832768	-0.113356981750103	0.336	0.408	1	PACS2
0.0848524939733922	0.23988470092741	0.225	0.166	1	SMS
0.0850827511141967	-0.163820399842043	0.563	0.645	1	VIM
0.085201274808618	0.198740874238298	0.106	0.062	1	KIAA1586
0.0852140047326007	0.193737738354324	0.343	0.28	1	SYNGR4
0.0853047114480179	-0.184193814619238	0.083	0.128	1	MOXD1
0.0855367120973805	-0.137937897277155	0.152	0.209	1	PARP10
0.0856041451051994	-0.0784468318493667	0.202	0.27	1	TMEM206
0.0856831831517528	-0.111503174989011	0.364	0.455	1	ARPC5L
0.0858747367991376	-0.244265416876457	0.21	0.27	1	FANCA
0.0858957361888202	0.551362230267728	0.104	0.062	1	RPS6KL1
0.0860046867424371	0.644052980496699	0.169	0.123	1	SLC29A2
0.0860804396070146	-0.175963622327648	0.111	0.161	1	RP11-468E2.2
0.0861013382288792	-0.182388824564456	0.199	0.265	1	RCN1
0.086111261924739	-0.092002249932831	0.119	0.171	1	KLHL12
0.0861119591565184	0.446822570702374	0.263	0.209	1	HIST1H3B
0.0861162911885203	-0.160108000176311	0.316	0.379	1	FAM110A
0.086145935022431	0.122005286645863	0.321	0.246	1	CACHD1
0.0861652975582238	0.240736711790686	0.462	0.403	1	TTC37
0.0861872439702697	0.192091935430535	0.205	0.152	1	C3orf67
0.0865645602884628	-0.185478777032196	0.306	0.37	1	GLI1
0.0866150886488382	-0.226048410812878	0.379	0.45	1	MRE11A
0.0866360197985349	0.218659019896041	0.364	0.308	1	MAGI3
0.0866545192140245	0.296346813600254	0.253	0.194	1	UBE2D4
0.0867375555254991	-0.229340506294701	0.174	0.232	1	ZBTB17
0.0867590897759722	-0.101541195177609	0.467	0.578	1	SELPLG
0.0869048392756431	-0.251467586330435	0.187	0.242	1	ABHD14B
0.0869581177553402	-0.317082271957981	0.192	0.242	1	ACAD9
0.0869615735267289	-0.315902000851596	0.21	0.265	1	FAM114A2
0.0869654466987784	0.403599818410247	0.22	0.161	1	FAM104A
0.0869931779713069	0.132313747873052	0.356	0.289	1	INPP5F
0.0871174475312836	-0.285459291048837	0.346	0.417	1	DGKH
0.0871642314121485	0.344761171461809	0.432	0.393	1	WDR78
0.0872852471709489	0.320006906446886	0.303	0.237	1	ZNF345
0.0873039258889003	0.271702201230025	0.29	0.232	1	CCDC92
0.0873946388336785	-0.315880879856298	0.149	0.204	1	SPATA2
0.0874881490829576	0.119282465328609	0.725	0.697	1	ST6GAL1
0.0875450788191098	-0.101839891870379	0.177	0.242	1	DYNC1I2
0.0875580501543262	0.187442240371716	0.313	0.251	1	MTHFR
0.0875638553865164	0.213609504032943	0.497	0.431	1	NDE1
0.0877174856026951	-0.173059227581849	0.391	0.479	1	NASP
0.0877322521693779	-0.188879141386936	0.182	0.237	1	NCKAP5
0.0877631465784874	-0.074296647094938	0.313	0.393	1	SAT1
0.0879894261920389	0.370038087108434	0.235	0.175	1	ZNF555
0.0880433040954159	0.503640711940401	0.187	0.137	1	FBXO10
0.0880433240296986	0.267937126367298	0.189	0.133	1	ATP5H
0.0880678578867334	0.143093555336428	0.606	0.592	1	RBM14-RBM4
0.0880814765778036	0.380389119763903	0.29	0.242	1	RBBP5
0.0881526917996266	-0.149887516755162	0.783	0.839	1	STIM2
0.0881780891661921	-0.088637753982602	0.369	0.45	1	S1PR1
0.0882545916543967	-0.0215710943974745	0.25	0.318	1	POR
0.0883094016819459	0.320386244768784	0.149	0.1	1	MAP1LC3A
0.0883472736311742	0.242971559981565	0.298	0.242	1	ANO6
0.0883781827961635	-0.109612018845149	0.404	0.488	1	CKS2
0.088485847597289	0.391272824281657	0.29	0.242	1	CRNKL1
0.0884869212958489	0.291468467619273	0.263	0.204	1	TTC8
0.0888674730955465	-0.14962640116751	0.245	0.318	1	CTC-554D6.1
0.0891294921342774	-0.153137832911317	0.348	0.441	1	TMEM109
0.0891779596727881	0.232073093519489	0.379	0.322	1	SENP8
0.0891967400152352	-0.192488838815262	0.333	0.398	1	AF011889.5
0.0892800904574804	-0.366410234890901	0.162	0.213	1	PIAS2
0.0892961745021015	-0.0865450931250058	0.414	0.488	1	GNG7
0.0893035612351598	-0.262814450430951	0.258	0.313	1	CXorf38
0.0893730344262963	0.19845067920057	0.389	0.327	1	TUT1
0.0895415083133608	-0.456738775669511	0.152	0.104	1	TMEM178B
0.0895556090262618	-0.27840579879198	0.086	0.128	1	KCTD1
0.0895694976699231	0.191172788312624	0.28	0.223	1	FAR2
0.0896286101492998	0.320632611085672	0.235	0.18	1	C9orf78
0.0896771465497542	0.042944118655472	0.626	0.55	1	GLRX
0.0899001157879101	0.0147814493756327	0.088	0.133	1	EYA4
0.0900829719815621	-0.340438526305012	0.114	0.161	1	ANKRD50
0.0901654830219379	-0.213586148314568	0.174	0.237	1	ZBTB49
0.0902104034342404	0.191699689750722	0.404	0.341	1	ALG1L2
0.0902836240463435	-0.0760922888125919	0.275	0.346	1	B4GALNT3
0.0903541129889152	-0.151133974045726	0.29	0.374	1	FARSB
0.0903652638203645	-0.144537658814274	0.205	0.27	1	HPS3
0.0904136419318843	-0.104019532436364	0.386	0.469	1	ATP2C1
0.0904715414357572	-0.33825089559036	0.126	0.175	1	MTIF2
0.0905775013496247	0.387714719513502	0.104	0.062	1	ZNF513
0.0905990479518045	-0.15141331870126	0.571	0.64	1	GPC6
0.090625788866299	0.145165770218741	0.354	0.289	1	GANC
0.0906624871850014	0.628956599267922	0.101	0.062	1	TMEM220
0.0907062132471714	-0.110960316526355	0.338	0.422	1	PARP2
0.0907354023959332	-0.230950901521497	0.22	0.28	1	CPSF3
0.0907636092653532	0.16359815817012	0.654	0.635	1	RAB4B-EGLN2
0.090887866942799	0.0904961137443967	0.308	0.242	1	NRP1
0.0909244363270161	-0.416135967383325	0.174	0.223	1	PANK4
0.0911595024370339	-0.109520946694382	0.356	0.422	1	PRKX
0.0911819415110012	-0.233145311984706	0.207	0.27	1	PHF7
0.0911955479054038	0.294797651715719	0.21	0.156	1	RILPL2
0.0914146961556959	0.225079158597251	0.442	0.389	1	TTC9
0.0914852778193296	0.18967118100603	0.427	0.37	1	MDC1
0.0914881842853097	0.129902586724062	0.705	0.673	1	DOPEY2
0.0915497022002952	0.313583132612768	0.28	0.223	1	ZNF816-ZNF321P
0.0916992293252104	0.186060985094932	0.311	0.246	1	PSMC4
0.0917430912219206	-0.0718880092695087	0.396	0.479	1	USP16
0.0917921069948084	-0.173479378004243	0.237	0.303	1	LTV1
0.0918543571778345	-0.193062182074303	0.22	0.28	1	RLF
0.0918711198519211	-0.286841399378197	0.091	0.137	1	HLA-DQB1
0.0918876061926271	-0.404519779742152	0.083	0.123	1	RET
0.0918936904278404	0.317219037360665	0.386	0.322	1	ZNF589
0.0919015747268384	0.417466264927121	0.278	0.223	1	MED17
0.0919094162429869	0.295431121040206	0.222	0.166	1	DPH1
0.0919594559269061	0.193104943004221	0.29	0.227	1	TIA1
0.0919718809291634	-0.339935588602655	0.179	0.232	1	EIF4H
0.0921495662751553	0.401956213470712	0.364	0.308	1	PRIM2
0.0921949461896199	-0.242649626356937	0.149	0.204	1	ZSWIM1
0.0922015683275829	-0.131721848321491	0.619	0.682	1	INPP4A
0.0924003573094186	-0.103313409054109	0.235	0.308	1	SQLE
0.0924458958688447	0.304016868130718	0.109	0.066	1	ALDH1L2
0.0924751306735543	-0.411737614203774	0.073	0.114	1	RAB24
0.0924866745499968	-0.172541686285694	0.328	0.403	1	SP100
0.0924931913052228	0.22058380731702	0.384	0.332	1	SPAG9
0.0926442137768652	0.185705268750195	0.359	0.294	1	SPESP1
0.0926569958996814	-0.099074113337061	0.374	0.464	1	MED14
0.0926649006990789	0.38155425341401	0.27	0.218	1	HCST
0.0926832288203003	0.469669983566124	0.202	0.152	1	SLC35A2
0.0927853459341933	0.281021749389794	0.174	0.123	1	NPAS2
0.0927968091786212	-0.19264524115024	0.5	0.578	1	PCNX4
0.0928460391925715	0.203801998430168	0.465	0.412	1	SAMD4A
0.0928629899857175	-0.362864652363477	0.116	0.166	1	RARS
0.0929610519856	-0.445589825885824	0.098	0.142	1	HSF1
0.0929705929536248	0.142295824924012	0.598	0.55	1	INPP5A
0.0930312534788834	-0.180460827023465	0.124	0.175	1	EML3
0.0931115468490357	-0.208664982816867	0.227	0.28	1	SYT16
0.0932227976684587	-0.179240939044298	0.23	0.294	1	SAXO1
0.0932424579761494	0.313155492490614	0.111	0.066	1	SYT5
0.0932654097327278	0.232343723554587	0.568	0.564	1	FBXO15
0.093281079804226	-0.088815786445541	0.727	0.787	1	LPIN2
0.0933188775019647	-0.140826025673219	0.447	0.531	1	RABGEF1
0.0933535803978477	0.112071788204156	0.823	0.863	1	ELMO1
0.0933584719572611	-0.156739989406194	0.351	0.422	1	FAM105A
0.0933735124680987	0.408758969843308	0.197	0.142	1	ZNF816
0.09341916371323	-0.155303253392337	0.449	0.545	1	RMI1
0.0934362699753059	0.363535611666229	0.157	0.109	1	PXDC1
0.0934723427828547	0.208096162490896	0.477	0.431	1	UBC
0.093515396704729	-0.215452186786253	0.414	0.479	1	FBLN5
0.0935253106253809	0.46901609265343	0.146	0.1	1	SAXO2
0.0935839330564055	-0.339577763786563	0.078	0.118	1	IQCE
0.0936111676773975	0.161439759677053	0.25	0.19	1	ANK2
0.0936118773089106	-0.209243498820526	0.169	0.223	1	ATP13A4
0.0936169561642349	-0.246173469344809	0.22	0.28	1	ZNF280C
0.0936381620718968	-0.298538027230101	0.384	0.479	1	MAPKBP1
0.0936805027856089	0.289075089405478	0.328	0.27	1	RBM12B
0.0937884115602375	-0.191951826069214	0.593	0.659	1	ZBTB2
0.0937886908897007	-0.128832452387603	0.51	0.607	1	CRY1
0.0938174351417404	0.168169131874797	0.593	0.536	1	SMAD3
0.0938208701100427	0.256934030046299	0.298	0.242	1	CCDC85B
0.0938299236043202	-0.0323525757236109	0.308	0.384	1	NUS1
0.0938321188744193	0.397757176304397	0.154	0.109	1	RSAD1
0.0938358727327189	-0.138809460968578	0.614	0.687	1	HSPD1
0.093970714160661	0.110556704814225	0.366	0.308	1	AXDND1
0.0940305913634978	0.286057240205635	0.192	0.142	1	KANSL3
0.0940529132276143	0.420547960734754	0.235	0.18	1	EXOSC9
0.0940874568879351	-0.312686088477522	0.159	0.213	1	RANBP1
0.094156689836156	0.40055794720586	0.202	0.152	1	ERF
0.094188881903789	-0.263824055318618	0.083	0.123	1	PILRA
0.0941962531251545	-0.092881171506455	0.485	0.555	1	RAB43
0.0942208494402932	-0.131994273671424	0.427	0.493	1	PAN3
0.0943081111635599	0.314640487225876	0.283	0.223	1	SWI5
0.0943667108891184	-0.229106631918913	0.25	0.318	1	MPHOSPH10
0.0948827800216751	-0.276899565659743	0.417	0.479	1	DCAF13
0.094998340924774	-0.245023443197967	0.124	0.175	1	FAM129C
0.0950002377655624	-0.117738527423569	0.447	0.512	1	SLC12A2
0.0950288977156176	0.423536014370725	0.136	0.09	1	RORC
0.0952863047720744	0.17089738605006	0.114	0.071	1	ARHGEF10
0.095324192559548	-0.211103710868682	0.232	0.284	1	TYW3
0.0957127770419311	-0.236255410979807	0.217	0.275	1	NUP160
0.0958378389821995	-0.163412907439225	0.326	0.393	1	IDE
0.0959229258792769	-0.190978472645343	0.22	0.28	1	ZNF92
0.0960410126327936	0.442873089753344	0.235	0.19	1	SCGB2B2
0.0960692446127281	-0.230195912045052	0.189	0.251	1	APOL3
0.0961672821114176	-0.281214969710895	0.212	0.27	1	UHRF1
0.0962343761423166	0.274044437691243	0.22	0.166	1	RPL10
0.0962544327702426	-0.352664554376765	0.081	0.123	1	CEBPE
0.096257263635693	-0.287864898990247	0.255	0.322	1	CEBPZ
0.0963052143158413	0.461550182428773	0.184	0.137	1	CERK
0.0964200684220175	-0.0783507245979556	0.455	0.559	1	AKIRIN2
0.0964204272418024	-0.10005010592633	0.139	0.194	1	JMJD7-PLA2G4B
0.0964583788218818	0.404594797089391	0.227	0.185	1	UQCC2
0.096508570587096	-0.1456680186093	0.154	0.213	1	HOXC6
0.0965200531536754	-0.0912626483725414	0.313	0.379	1	TFAM
0.0965283987374964	-0.285507052363826	0.144	0.194	1	CCNC
0.0966559457438686	-0.297780469541824	0.157	0.209	1	ACAD11
0.0967297093243981	-0.149163216860868	0.275	0.346	1	SUPT20H
0.0968558118365157	-0.354691667194809	0.101	0.147	1	ITPA
0.0968563371469815	0.169509464308508	0.495	0.445	1	CCNYL1
0.096899831370193	0.388806840944281	0.361	0.322	1	MAP3K4
0.0969453239592673	-0.188870034985115	0.389	0.445	1	CD53
0.0971242248534154	-0.20318438100266	0.561	0.63	1	TMEM70
0.0971316833526179	0.39912507190211	0.242	0.19	1	HPCAL4
0.0971336162216163	0.410700273689378	0.149	0.1	1	TRIM27
0.0971752564013093	0.183689090576263	0.467	0.408	1	ZCCHC11
0.0972652136088258	-0.0368690950641517	0.351	0.436	1	C14orf93
0.0973131258524428	-0.316987482431737	0.273	0.332	1	ZNF668
0.0973140263071013	-0.0957520739383357	0.545	0.64	1	TGFBR1
0.0973553534637782	-0.0300113533074958	0.187	0.133	1	TTN
0.0973638915805972	-0.260528252536751	0.154	0.209	1	PGRMC1
0.0974252169750233	0.139613185577486	0.659	0.611	1	AC024592.12
0.0974537872285682	-0.14820945696066	0.412	0.488	1	DENND1B
0.097540966461245	0.216078359549038	0.361	0.299	1	LSM3
0.0975690711732092	0.232284857050365	0.189	0.133	1	CIART
0.0975855444337579	-0.127988245328879	0.482	0.555	1	TRAPPC10
0.0976181959137915	0.408009531512912	0.169	0.118	1	SLC25A39
0.0976919106305562	-0.307601441954785	0.129	0.175	1	SCN4A
0.0977303923566355	-0.175867553816887	0.177	0.232	1	EMC3
0.0977348773342801	-0.193059262017952	0.253	0.322	1	KLHL31
0.0977411403569534	0.409635338199807	0.24	0.19	1	CTNNBL1
0.097820960958559	-0.138506343238594	0.697	0.758	1	CHD1
0.0978275661993306	-0.165000165750852	0.654	0.716	1	LBH
0.0979521842429266	-0.173265650680271	0.295	0.374	1	KRT2
0.0979930477071093	0.239426414259148	0.429	0.37	1	UBTD1
0.0980349734080889	-0.349314948994187	0.253	0.318	1	RP11-407N17.3
0.0980408620573161	0.138092591390851	0.601	0.564	1	C9orf72
0.0982014967579332	0.24281499209669	0.394	0.341	1	TAPBPL
0.098276883005524	-0.100444930691964	0.222	0.294	1	RPF1
0.09829159309471	0.342237395223005	0.167	0.118	1	CCDC97
0.0983388885735893	0.249612735706117	0.528	0.493	1	HIF1A
0.0983561512920168	-0.159619648309505	0.283	0.36	1	LIG4
0.0983785458653993	-0.208257089176457	0.323	0.389	1	SMAP1
0.098471336922116	-0.141818197356924	0.088	0.133	1	DPM1
0.098582363579207	-0.166565530079485	0.376	0.441	1	AP3S1
0.0987434753735789	0.124885543217966	0.285	0.365	1	MIPEP
0.0988074403323556	0.180697601144083	0.662	0.616	1	NDUFAF6
0.0988332674094729	0.439540003799011	0.111	0.071	1	ZNF625-ZNF20
0.0988827902336387	-0.163640693089841	0.091	0.137	1	CCDC124
0.0988901874814092	-0.0841913951188247	0.606	0.664	1	ZBTB25
0.0989435874931927	0.506561887382834	0.129	0.085	1	DDX52
0.0990163455129501	-0.0658651090563271	0.386	0.474	1	NXT1
0.0990752272660648	0.339287842635453	0.172	0.123	1	HOXA3
0.099109352255236	0.330042593935582	0.343	0.294	1	THEM4
0.0991955627064571	0.120712448954459	0.753	0.725	1	SEPT9
0.0992739700098542	-0.227968761888176	0.313	0.379	1	C4orf32
0.0992779420929373	0.238920891431381	0.429	0.379	1	EXT1
0.099472462872888	-0.157931652307981	0.126	0.18	1	FLCN
0.0994921985170528	-0.0548213687021788	0.247	0.313	1	CLIC5
0.0995202668881389	0.490209722596658	0.154	0.109	1	CHTF8
0.099524720964324	0.305317053139676	0.146	0.1	1	SEPT10
0.0995705860990043	-0.176889200882018	0.313	0.379	1	SEPSECS
0.0996687636003931	0.378190265714078	0.139	0.095	1	KSR2
0.0996979260979005	-0.170542377176678	0.21	0.275	1	HTATSF1
0.0998531049666008	0.382076424457696	0.207	0.156	1	APPBP2
0.0998728101698241	0.261993723793553	0.235	0.175	1	CASC4
0.099882537408609	-0.0450930243926559	0.46	0.545	1	FAM46C
0.100156530189582	0.626381249812125	0.174	0.128	1	RGS16
0.100239714625366	-0.144375433500027	0.21	0.275	1	PRKD3
0.10025245574828	-0.144284706468556	0.207	0.27	1	TEX30
0.100330255365441	-0.138579984872283	0.788	0.877	1	PITPNC1
0.100360090676624	-0.318899018601378	0.066	0.104	1	CANT1
0.100387304923184	-0.170519829178388	0.412	0.498	1	ATXN3
0.100448311468771	-0.203747769341138	0.394	0.455	1	TCTA
0.100499808121347	-0.219673194187814	0.434	0.498	1	DDHD1
0.100633246806981	0.165371504142148	0.561	0.498	1	XKR6
0.100642940502447	0.2791806463093	0.232	0.18	1	KMO
0.100646374653236	-0.137361575784111	0.275	0.346	1	PPFIA2
0.100670956653345	0.248007264867453	0.245	0.185	1	GK
0.100735318968528	0.416527943333564	0.235	0.18	1	CSRNP2
0.100752110017486	0.501257817897114	0.144	0.1	1	PRPF3
0.100783468111806	-0.212630277302495	0.194	0.251	1	TMEM86A
0.100936736153	-0.172755097842138	0.207	0.27	1	UBE2J1
0.100977396254802	0.400711925163856	0.285	0.232	1	ATP6AP2
0.101057278356186	-0.318546930765745	0.343	0.379	1	CNPPD1
0.101136581789305	-0.194424851149026	0.242	0.308	1	FAM120AOS
0.101141029107697	0.164156437939156	0.255	0.194	1	CSNK1E
0.101368403430177	0.314709797064796	0.131	0.085	1	CH25H
0.101501617965613	0.406042384067639	0.121	0.081	1	GPT2
0.101670904143234	-0.0558071161053113	0.417	0.512	1	CPEB3
0.101813591762721	-0.148914092648914	0.356	0.436	1	SH3BP1
0.101914373325278	0.412056771376838	0.106	0.066	1	ZSCAN10
0.102040228447691	0.200679046674663	0.298	0.227	1	MRPS35
0.102072559444767	0.302803997173025	0.331	0.275	1	KIAA0141
0.102233288269656	-0.100640607497423	0.427	0.517	1	EXOSC8
0.102331595709176	0.141436659144878	0.109	0.066	1	KCNB2
0.102336864242638	0.392270100860584	0.167	0.118	1	GTF3C4
0.102394104259305	-0.129027085120205	0.275	0.341	1	NUBPL
0.102640062191142	0.25178979739412	0.47	0.441	1	MRPL50
0.102695838965756	-0.142621425272461	0.432	0.512	1	PRPSAP2
0.102701976526254	-0.250158809090901	0.21	0.261	1	DYNLT1
0.102741148605283	0.229389675958075	0.384	0.332	1	GYS1
0.102807200362161	-0.0936106284090406	0.303	0.37	1	PIKFYVE
0.102887558048227	0.122313355204291	0.457	0.398	1	C12orf65
0.102975562211718	0.129564124357576	0.46	0.417	1	DCAKD
0.103000919306242	-0.282677168106053	0.225	0.28	1	NMI
0.103042375276209	0.133264113018416	0.207	0.152	1	SLC8A1
0.103059081512458	0.0886019943848131	0.184	0.137	1	NTN1
0.103098948390665	0.586445713753319	0.104	0.066	1	ZC3H7B
0.103221332778129	-0.130754261762495	0.207	0.27	1	RAD51AP1
0.103294215937608	-0.180916535471763	0.066	0.104	1	AVPR2
0.103425950505727	0.227600552885746	0.447	0.393	1	BCL2L2
0.10345110794469	-0.499946155682585	0.343	0.422	1	SLC25A30
0.103475441377406	0.242697808179747	0.293	0.237	1	PHF20L1
0.103492790499855	-0.38581126319849	0.106	0.147	1	COPB2
0.103523994536127	-0.106098091359295	0.477	0.578	1	AKTIP
0.10364701015386	0.229190818429111	0.354	0.294	1	B9D2
